"OBJECTID","STNO","STREET_NAM"
21184,"02210","LIVINGSTON ST"
21185,"01920","DENNISON ST"
21186,"02000","DENNISON ST"
21187,"02110","DENNISON ST"
21188,"00959","22ND AV"
21189,"01035","22ND AV"
21190,"01051","22ND AV"
21191,"02601","E. 10TH ST"
21192,"02601","E. 11TH ST"
21193,"02649","E. 11TH ST"
21194,"01021","27TH AV"
21195,"00945","22ND AV"
21196,"01045","22ND AV"
21197,"02100","LIVINGSTON ST"
21198,"02130","LIVINGSTON ST"
21199,"02230","LIVINGSTON ST"
21200,"02100","DENNISON ST"
21201,"01991","KING ST"
21202,"01541","25TH AV"
21203,"01501","25TH AV"
21204,"01437","25TH AV"
21205,"01401","25TH AV"
21206,"01331","25TH AV"
21207,"02369","E. 15TH ST"
21208,"02415","E. 15TH ST"
21209,"02537","E. 15TH ST"
21210,"02557","E. 15TH ST"
21211,"02601","E. 15TH ST"
21212,"04708","E. 14TH ST"
21213,"03445","E. 17TH ST"
21214,"01457","FRUITVALE AV"
21215,"01720","34 TH AV"
21216,"03400","E. 18TH ST"
21217,"03210","FOOTHILL BLVD"
21218,"03232","FOOTHILL BLVD"
21219,"03302","FOOTHILL BLVD"
21220,"02913","E. 19TH ST"
21221,"02925","E. 19TH ST"
21222,"03015","E. 19TH ST"
21223,"03041","E. 19TH ST"
21224,"03047","E. 19TH ST"
21225,"02980","E. 18TH ST"
21226,"02951","E. 18TH ST"
21227,"03007","E. 17TH ST"
21228,"03027","E. 17TH ST"
21229,"03037","E. 17TH ST"
21230,"01515","FRUITVALE AV"
21231,"01537","FRUITVALE AV"
21232,"01601","FRUITVALE AV"
21233,"01621","FRUITVALE AV"
21234,"01671","FRUITVALE AV"
21235,"01717","FRUITVALE AV"
21236,"01723","FRUITVALE AV"
21237,"01805","FRUITVALE AV"
21238,"01915","FRUITVALE AV"
21239,"01833","FRUITVALE AV"
21240,"03241","FOOTHILL BLVD"
21241,"03020","E. 18TH ST"
21242,"03031","E. 18TH ST"
21243,"01547","28TH AV"
21244,"03020","E. 15TH ST"
21245,"03216","E. 17TH ST"
21246,"01550","35TH AV"
21247,"01578","35TH AV"
21248,"01600","35TH AV"
21249,"01450","FRUITVALE AV"
21250,"01470","FRUITVALE AV"
21251,"01500","FRUITVALE AV"
21252,"01516","FRUITVALE AV"
21253,"01536","FRUITVALE AV"
21254,"01554","FRUITVALE AV"
21255,"01500","34TH AV"
21256,"01530","34TH AV"
21257,"01572","34TH AV"
21258,"01622","34TH AV"
21259,"01626","33RD AV"
21260,"01606","FRUITVALE AV"
21261,"01620","FRUITVALE AV"
21262,"01630","FRUITVALE AV"
21263,"01832","34TH AV"
21264,"01700","34TH AV"
21265,"03410","E. 18TH ST"
21266,"01730","34TH AV"
21267,"03336","E. 17TH ST"
21268,"01720","FRUITVALE AV"
21269,"01800","FRUITVALE AV"
21270,"01814","FRUITVALE AV"
21271,"01830","FRUITVALE AV"
21272,"01848","FRUITVALE AV"
21273,"01900","FRUITVALE AV"
21274,"02000","COOLIDGE AV"
21275,"03236","FOOTHILL BLVD"
21276,"01590","FRUITVALE AV"
21277,"01630","29TH AV"
21278,"02866","E. 17TH ST"
21279,"02850","E. 17TH ST"
21280,"02824","E. 17TH ST"
21281,"02806","E. 17TH ST"
21282,"02734","E. 16TH ST"
21283,"01600","27TH AV"
21284,"01644","27TH AV"
21285,"01524","27TH AV"
21286,"01446","27TH AV"
21287,"01524","MITCHELL ST"
21288,"01422","MITCHELL ST"
21289,"01534","29TH AV"
21290,"01410","29TH AV"
21291,"01400","29TH AV"
21292,"03080","E. 15TH ST"
21293,"03070","E. 15TH ST"
21294,"01420","DERBY AV"
21295," "," "
21296," "," "
21297," "," "
21298," "," "
21299," "," "
21300," "," "
21301," "," "
21302," "," "
21303," "," "
21304," "," "
21305," "," "
21306," "," "
21307," "," "
21308," "," "
21309," "," "
21310," "," "
21311," "," "
21312," "," "
21313," "," "
21314," "," "
21315," "," "
21316," "," "
21317," "," "
21318," "," "
21319," "," "
21320," "," "
21321," "," "
21322," "," "
21323," "," "
21324," "," "
21325," "," "
21326," "," "
21327," "," "
21328," "," "
21329," "," "
21330,"01320","30TH AV"
21331,"03058","E. 14TH ST"
21332,"03050","E. 14TH ST"
21333,"03008","E. 14TH ST"
21334,"03028","E. 14TH ST"
21335,"03000","E. 14TH ST"
21336,"02924","E. 14TH ST"
21337,"02910","E. 14TH ST"
21338,"02830","E. 14TH ST"
21339,"02820","E. 14TH ST"
21340,"02800","E. 14TH ST"
21341,"02764","E. 14TH ST"
21342,"02758","E. 14TH ST"
21343,"02720","E. 14TH ST"
21344,"01220","29TH AV"
21345,"01200","29TH AV"
21346,"02844","E. 12TH ST"
21347,"02840","E. 12TH ST"
21348,"02820","E. 12TH ST"
21349,"02770","E. 12TH ST"
21350,"01404","29TH AV"
21351,"01440","29TH AV"
21352,"01540","29TH AV"
21353,"01610","29TH AV"
21354,"01646","29TH AV"
21355,"01544","MITCHELL ST"
21356,"01452","MITCHELL ST"
21357,"01406","MITCHELL ST"
21358,"01422","27TH AV"
21359,"01508","27TH AV"
21360,"01538","27TH AV"
21361,"01632","27TH AV"
21362,"01710","27TH AV"
21363,"01442","DERBY AV"
21364,"03120","E. 15TH ST"
21365,"03106","E. 15TH ST"
21366,"01846","34TH AV"
21367,"01744","34TH AV"
21368,"01650","34TH AV"
21369,"01606","34TH AV"
21370,"01610","33RD AV"
21371,"01648","33RD AV"
21372,"03206","E. 17TH ST"
21373,"03222","E. 17TH ST"
21374,"03310","E. 17TH ST"
21375,"01565","33RD AV"
21376,"01527","33RD AV"
21377,"01485","33RD AV"
21378,"01545","34TH AV"
21379,"01549","35TH AV"
21380,"03429","E. 17TH ST"
21381,"01577","33RD AV"
21382,"03327","E. 16TH ST"
21383,"03201","E. 16TH ST"
21384,"01701","33RD AV"
21385,"01845","33RD AV"
21386,"01941","33RD AV"
21387,"02019","COOLIDGE AV"
21388,"03349","FOOTHILL BLVD"
21389,"03229","FOOTHILL BLVD"
21390,"03225","FOOTHILL BLVD"
21391,"03201","FOOTHILL BLVD"
21392,"01721","FRUITVALE AV"
21393,"01941","FRUITVALE AV"
21394,"02917","E. 17TH ST"
21395,"02831","E. 16TH ST"
21396,"01747","28TH AV"
21397,"01735","28TH AV"
21398,"01655","28TH AV"
21399,"01619","28TH AV"
21400,"02739","E. 17TH ST"
21401,"02711","E. 17TH ST"
21402,"02545","E. 16TH ST"
21403,"02625","E. 16TH ST"
21404,"02709","E. 16TH ST"
21405,"01523","28TH AV"
21406,"01441","28TH AV"
21407,"01401","28TH AV"
21408,"03043","E. 16TH ST"
21409,"02925","E. 16TH ST"
21410,"02879","E. 16TH ST"
21411,"02851","E. 16TH ST"
21412,"03000","E. 15TH ST"
21413,"01429","31ST AV"
21414,"03029","E. 14TH ST"
21415,"03001","E. 14TH ST"
21416,"02999","E. 14TH ST"
21417,"02925","E. 14TH ST"
21418,"02915","E. 14TH ST"
21419,"01231","29TH AV"
21420,"02831","E. 14TH ST"
21421,"02821","E. 14TH ST"
21422,"02801","E. 14TH ST"
21423,"02765","E. 14TH ST"
21424,"02751","E. 14TH ST"
21425,"02721","E. 14TH ST"
21426,"01211","29TH AV"
21427,"02803","E. 12TH ST"
21428,"02815","E. 12TH ST"
21429,"02841","E. 12TH ST"
21430,"02727","E. 17TH ST"
21431,"01717","28TH AV"
21432,"01633","28TH AV"
21433,"01609","28TH AV"
21434,"01547","28TH AV"
21435,"01515","28TH AV"
21436,"01415","28TH AV"
21437,"01440","31ST AV"
21438,"01479","FRUITVALE AV"
21439,"01505","33RD AV"
21440,"01545","33RD AV"
21441,"01711","33RD AV"
21442,"01821","33RD AV"
21443,"03411","E. 17TH ST"
21444,"03501","E. 16TH ST"
21445,"01538","E. 16TH ST"
21446,"02643","E. 16TH ST"
21447,"02715","E. 16TH ST"
21448,"02765","E. 16TH ST"
21449,"02807","E. 16TH ST"
21450,"02865","E. 16TH ST"
21451,"02911","E. 16TH ST"
21452,"03025","E. 16TH ST"
21453,"03011","E. 16TH ST"
21454,"03231","E. 16TH ST"
21455,"03307","E. 16TH ST"
21456,"03343","E. 16TH ST"
21457,"01539","26TH AV"
21458,"04027","CARRINGTON AV"
21459,"02120","41ST AV"
21460,"02159","ROSEDALE AV"
21461,"03718","SANTA RITA ST"
21462,"03324","FOOTHILL BLVD"
21463,"03340","FOOTHILL BLVD"
21464,"03400","FOOTHILL BLVD"
21465,"03440","FOOTHILL BLVD"
21466,"03899","FOOTHILL BLVD"
21467,"03809","FOOTHILL BLVD"
21468,"03743","FOOTHILL BLVD"
21469,"03733","FOOTHILL BLVD"
21470,"03701","FOOTHILL BLVD"
21471,"03635","FOOTHILL BLVD"
21472,"03561","FOOTHILL BLVD"
21473,"03549","FOOTHILL BLVD"
21474,"03999","MERA ST"
21475,"03601","FOOTHILL BLVD"
21476,"03705","FOOTHILL BLVD"
21477,"03805","MERA ST"
21478,"03903","MERA ST"
21479,"04037","MERA ST"
21480,"02017","40TH AV"
21481,"02093","40TH AV"
21482,"02017","ROSEDALE AV"
21483,"02063","ROSEDALE AV"
21484,"02119","ROSEDALE AV"
21485,"04001","CARRINGTON ST"
21486,"02199","40TH AV"
21487,"02157","40TH AV"
21488,"02179","SANTA RITA ST"
21489,"02123","HARRINGTON AV"
21490,"02155","HARRINGTON AV"
21491,"03597","GALINDO ST"
21492,"03591","GALINDO ST"
21493,"03503","HARPER ST"
21494,"02053","HARRINGTON AV"
21495,"02015","HARRINGTON AV"
21496,"01985","HARRINGTON AV"
21497,"01945","HARRINGTON AV"
21498,"01901","HARRINGTON AV"
21499,"03801","FOOTHILL BLVD"
21500,"01837","BRIDGE AV"
21501,"01725","BRIDGE AV"
21502,"01619","BRIDGE AV"
21503,"03501","FOOTHILL BLVD"
21504,"01779","36TH AV"
21505,"03429","ALEXANDER CT"
21506,"01930","35TH AV"
21507,"03465","FOOTHILL BLVD"
21508,"03431","FOOTHILL BLVD"
21509,"03421","FOOTHILL BLVD"
21510,"03401","FOOTHILL BLVD"
21511,"01703","BRIDGE AV"
21512,"01801","BRIDGE AV"
21513,"01817","BRIDGE AV"
21514,"02053","ROSEDALE AV"
21515,"02107","ROSEDALE AV"
21516,"02181","40TH AV"
21517,"02105","40TH AV"
21518,"02055","40TH AV"
21519,"02035","40TH AV"
21520,"01971","40TH AV"
21521,"04011","MERA ST"
21522,"03915","MERA ST"
21523,"03909","MERA ST"
21524,"03821","MERA ST"
21525,"01929","HARRINGTON AV"
21526,"01969","HARRINGTON AV"
21527,"01997","HARRINGTON AV"
21528,"02033","HARRINGTON AV"
21529,"02069","HARRINGTON AV"
21530,"02111","HARRINGTON AV"
21531,"02169","SANTA RITA ST"
21532,"03441","ALEXANDER CT"
21533,"03531","HARPER ST"
21534,"03571","HARPER ST"
21535,"03579","GALINDO ST"
21536,"03559","GALINDO ST"
21537,"01799","35TH AV"
21538,"03566","FOOTHILL BLVD"
21539,"03744","FOOTHILL BLVD"
21540,"02102","HARRINGTON AV"
21541,"01646","35TH AV"
21542,"02050","35TH AV"
21543,"01900","38TH AV"
21544,"01922","38TH AV"
21545,"01966","38TH AV"
21546,"01982","38TH AV"
21547,"04000","SAN JUAN ST"
21548,"03900","SAN JUAN ST"
21549,"03816","SAN JUAN ST"
21550,"01938","38TH AV"
21551,"03716","SAN JUAN ST"
21552,"02006","38TH AV"
21553,"02014","38TH AV"
21554,"02042","38TH AV"
21555,"02060","38TH AV"
21556,"02116","38TH AV"
21557,"02134","38TH AV"
21558,"02006","39TH AV"
21559,"02056","39TH AV"
21560,"02108","39TH AV"
21561,"02122","40TH AV"
21562,"04098","CARRINGTON ST"
21563,"02108","41ST AV"
21564,"02150","39TH AV"
21565,"02180","39TH AV"
21566,"02234","39TH AV"
21567,"02150","38TH AV"
21568,"02170","38TH AV"
21569,"02182","38TH AV"
21570,"02208","38TH AV"
21571,"02222","38TH AV"
21572,"02248","38TH AV"
21573,"02260","38TH AV"
21574,"03706","SANTA RITA ST"
21575,"03938","CARRINGTON ST"
21576,"04032","CARRINGTON ST"
21577,"04012","CARRINGTON ST"
21578,"03908","CARRINGTON ST"
21579,"03800","CARRINGTON ST"
21580,"03728","CARRINGTON ST"
21581,"03700","CARRINGTON ST"
21582,"02160","RANSOM ST"
21583,"02184","RANSOM ST"
21584,"02216","RANSOM ST"
21585,"02246","RANSOM ST"
21586,"02270","RANSOM ST"
21587,"03640","CARRINGTON WY"
21588,"03620","CARRINGTON WY"
21589,"02151","SANTA RITA ST"
21590,"03546","GALINDO ST"
21591,"01902","36TH AV"
21592,"02056","36TH AV"
21593,"02006","36TH AV"
21594,"01958","36TH AV"
21595,"01940","36TH AV"
21596,"03551","HARPER ST"
21597,"02034","CROSBY AV"
21598,"02000","CROSBY AV"
21599,"01920","CROSBY AV"
21600,"03600","FOOTHILL BLVD"
21601,"03614","FOOTHILL BLVD"
21602,"03650","FOOTHILL BLVD"
21603,"03670","FOOTHILL BLVD"
21604,"03714","FOOTHILL BLVD"
21605,"03738","FOOTHILL BLVD"
21606,"03900","FOOTHILL BLVD"
21607,"03820","FOOTHILL BLVD"
21608,"01890","38TH AV"
21609,"01870","38TH AV"
21610,"01850","38TH AV"
21611,"01736","36TH AV"
21612,"01650","36TH AV"
21613,"01618","36TH AV"
21614,"01576","36TH AV"
21615,"01630","35TH AV"
21616,"01664","35TH AV"
21617,"01694","35TH AV"
21618,"03550","FOOTHILL BLVD"
21619,"03518","FOOTHILL BLVD"
21620,"03560","FOOTHILL BLVD"
21621,"03512","E. 18TH ST"
21622,"01710","35TH AV"
21623,"01714","35TH AV"
21624,"01738","35TH AV"
21625,"01748","35TH AV"
21626,"01800","35TH AV"
21627,"01950","35TH AV"
21628,"01964","35TH AV"
21629,"02002","35TH AV"
21630,"02010","35TH AV"
21631,"03440","FOOTHILL BLVD"
21632,"02002","34TH AV"
21633,"02030","34TH AV"
21634,"03438","E. 18TH ST"
21635,"02170","RANSOM ST"
21636,"02168","39TH AV"
21637,"02226","39TH AV"
21638,"02134","39TH AV"
21639,"02080","39TH AV"
21640,"02030","39TH AV"
21641,"03920","SAN JUAN ST"
21642,"03800","SAN JUAN ST"
21643,"03742","SAN JUAN ST"
21644,"03700","SAN JUAN ST"
21645,"01600","36TH AV"
21646,"01626","36TH AV"
21647,"01714","36TH AV"
21648,"03528","E. 18TH ST"
21649,"01930","34TH AV"
21650,"02018","34TH AV"
21651,"02024","CROSBY AV"
21652,"01940","CROSBY AV"
21653,"02036","36TH AV"
21654,"01976","36TH AV"
21655,"01928","36TH AV"
21656,"03916","CARRINGTON ST"
21657,"03830","CARRINGTON ST"
21658,"03710","CARRINGTON ST"
21659,"04101","WALNUT ST"
21660,"02805","HIGH ST"
21661,"02715","HIGH ST"
21662,"02701","HIGH ST"
21663,"02619","HIGH ST"
21664,"02605","HIGH ST"
21665,"02563","HIGH ST"
21666,"02551","HIGH ST"
21667,"02535","HIGH ST"
21668,"02507","HIGH ST"
21669,"02415","HIGH ST"
21670,"02403","HIGH ST"
21671,"02345","HIGH ST"
21672,"02275","HIGH ST"
21673,"02263","HIGH ST"
21674,"02237","HIGH ST"
21675,"02227","HIGH ST"
21676,"02201","HIGH ST"
21677,"04038","BROOKDALE AV"
21678,"04150","LYON AV"
21679,"04100","LYON AV"
21680,"04036","LYON AV"
21681,"04006","LYON AV"
21682,"03912","LYON AV"
21683,"04070","SANTA RITA ST"
21684,"04030","SANTA RITA ST"
21685,"03922","SANTA RITA ST"
21686,"03828","SANTA RITA ST"
21687,"02246","39TH AV"
21688,"02242","41ST AV"
21689,"02208","41ST AV"
21690,"02170","41ST AV"
21691,"02574","FRANCES ST"
21692,"02444","FRANCES ST"
21693,"02405","FRANCES ST"
21694,"02366","COURTLAND AV"
21695,"02350","COURTLAND AV"
21696,"02306","COURTLAND AV"
21697,"02598","FERN ST"
21698,"02598","LILAC ST"
21699,"04302","WALNUT ST"
21700,"04332","WALNUT ST"
21701,"04400","WALNUT ST"
21702,"04510","WALNUT ST"
21703,"04702","WALNUT ST"
21704,"02610","LILAC ST"
21705,"02698","LILAC ST"
21706,"02710","LILAC ST"
21707,"02726","LILAC ST"
21708,"04612","ALLENDALE AV"
21709,"04524","ALLENDALE AV"
21710,"04372","ALLENDALE AV"
21711,"04332","ALLENDALE AV"
21712,"04304","ALLENDALE AV"
21713,"04122","ALLENDALE AV"
21714,"02268","39TH AV"
21715,"04080","SANTA RITA ST"
21716,"04200","SANTA RITA ST"
21717,"04224","SANTA RITA ST"
21718,"02258","41ST AV"
21719,"02220","41ST AV"
21720,"02200","41ST AV"
21721,"02156","41ST AV"
21722,"04044","SANTA RITA ST"
21723,"03942","SANTA RITA ST"
21724,"03900","SANTA RITA ST"
21725,"03802","SANTA RITA ST"
21726,"02300","38TH AV"
21727,"02326","38TH AV"
21728,"02334","38TH AV"
21729,"04120","WALNUT ST"
21730,"04024","NEVIL ST"
21731,"04014","NEVIL ST"
21732,"03924","NEVIL ST"
21733,"03856","LYON AV"
21734,"03944","LYON AV"
21735,"04022","LYON AV"
21736,"04060","LYON AV"
21737,"04130","LYON AV"
21738,"02560","BROOKDALE CT"
21739,"04316","GORDON ST"
21740,"02570","HIGH ST"
21741,"02550","HIGH ST"
21742,"02536","HIGH ST"
21743,"02522","HIGH ST"
21744,"02418","HIGH ST"
21745,"02400","HIGH ST"
21746,"02370","HIGH ST"
21747,"02350","HIGH ST"
21748,"02314","HIGH ST"
21749,"02300","HIGH ST"
21750,"02270","HIGH ST"
21751,"02252","HIGH ST"
21752,"02238","HIGH ST"
21753,"02212","HIGH ST"
21754,"02200","HIGH ST"
21755,"02276","COURTLAND AV"
21756,"02324","COURTLAND AV"
21757,"02556","FRANCES ST"
21758,"02534","FRANCES ST"
21759,"02428","FRANCES ST"
21760,"02556","LILAC ST"
21761,"02554","FERN ST"
21762,"02440","FERN ST"
21763,"02420","FERN ST"
21764,"04816","GORDON ST"
21765,"04720","WALNUT ST"
21766,"04618","WALNUT ST"
21767,"04602","WALNUT ST"
21768,"02900","COURTLAND AV"
21769,"04314","WALNUT ST"
21770,"04536","WALNUT ST"
21771,"04430","WALNUT ST"
21772,"04362","WALNUT ST"
21773,"04600","ALLENDALE AV"
21774,"04422","ALLENDALE AV"
21775,"04358","ALLENDALE AV"
21776,"04316","ALLENDALE AV"
21777,"04198","ALLENDALE AV"
21778,"04108","ALLENDALE AV"
21779,"02926","HIGH ST"
21780,"02912","HIGH ST"
21781,"02828","HIGH ST"
21782,"02814","HIGH ST"
21783,"02800","HIGH ST"
21784,"02706","HIGH ST"
21785,"02700","HIGH ST"
21786,"02626","HIGH ST"
21787,"02610","HIGH ST"
21788,"02600","HIGH ST"
21789,"04134","BROOKDALE AV"
21790,"04122","BROOKDALE AV"
21791,"04102","BROOKDALE AV"
21792,"04014","BROOKDALE AV"
21793,"04221","AGUA  VISTA ST"
21794,"04105","AGUA  VISTA ST"
21795,"04057","AGUA  VISTA ST"
21796,"04015","AGUA  VISTA ST"
21797,"03907","AGUA  VISTA ST"
21798,"03819","AGUA  VISTA ST"
21799,"02349","ROSEDALE AV"
21800,"02289","40TH AV"
21801,"02237","40TH AV"
21802,"02239","ROSEDALE AV"
21803,"02201","ROSEDALE AV"
21804,"02259","42ND ST"
21805,"02239","42ND AV"
21806,"02211","42ND AV"
21807,"02181","42ND AV"
21808,"04527","CONGRESS AV"
21809,"04529","FAIRFAX AV"
21810,"04631","FAIRFAX AV"
21811,"04717","FAIRFAX AV"
21812,"04755","FAIRFAX AV"
21813,"02451","RENWICK ST"
21814,"02611","RENWICK ST"
21815,"04735","BROOKDALE AV"
21816,"04421","FLEMING AV"
21817,"04357","FLEMING AV"
21818,"04321","FLEMING AV"
21819,"02329","ROSEDALE AV"
21820,"04071","AGUA  VISTA ST"
21821,"04203","AGUA  VISTA ST"
21822,"02247","40TH AV"
21823,"02253","ROSEDALE AV"
21824,"02219","ROSEDALE AV"
21825,"02183","ROSEDALE AV"
21826,"02251","42ND AV"
21827,"02227","42ND AV"
21828," "," "
21829," "," "
21830," "," "
21831,"02201","42ND AV"
21832,"04033","AGUA  VISTA ST"
21833,"03933","AGUA  VISTA ST"
21834,"03843","AGUA  VISTA ST"
21835,"03801","AGUA  VISTA ST"
21836,"04039","WALNUT ST"
21837,"02609","EASTMAN AV"
21838,"02599","HIGH ST"
21839,"04513","CONGRESS AV"
21840,"04601","CONGRESS AV"
21841,"04601","FAIRFAX AV"
21842,"04649","CONGRESS AV"
21843,"04631","CONGRESS AV"
21844,"04507","FAIRFAX AV"
21845,"04639","FAIRFAX AV"
21846,"04737","FAIRFAX AV"
21847,"04447","BROOKDALE AV"
21848,"04601","BROOKDALE AV"
21849,"04701","BROOKDALE AV"
21850,"02459","RENWICK ST"
21851,"02593","RENWICK ST"
21852,"04401","FLEMING AV"
21853,"04305","FLEMING AV"
21854,"04343","FLEMING AV"
21855,"04301","BROOKDALE AV"
21856,"04323","BROOKDALE AV"
21857,"04343","BROOKDALE AV"
21858,"04407","BROOKDALE AV"
21859,"04415","BROOKDALE AV"
21860,"04517","BROOKDALE AV"
21861,"04627","BROOKDALE AV"
21862,"04721","BROOKDALE AV"
21863,"04817","BROOKDALE AV"
21864,"04801","BROOKDALE AV"
21865,"02806","BEST AV"
21866,"03149","BIRDSALL AV"
21867,"04900","VIRGINIA AV"
21868,"04999","VIRGINIA AV"
21869,"02921","BEST AV"
21870,"03101","KINGSLAND AV"
21871,"03166","MAXWELL AV"
21872,"03133","MAXWELL AV"
21873,"03100","MAXWELL AV"
21874,"02913","MAXWELL AV"
21875,"02801","KINGSLAND AV"
21876,"03051","MODESTO AV"
21877,"03015","MODESTO AV"
21878,"02901","MODESTO AV"
21879,"03139","KINGSLAND AV"
21880,"04742","REDDING ST"
21881,"04760","REDDING ST"
21882,"04734","REDDING ST"
21883,"04781","REDDING ST"
21884,"04726","REDDING ST"
21885,"04722","REDDING ST"
21886,"05150","CAMDEN ST"
21887,"05106","CAMDEN ST"
21888,"00179","HEGENBERGER LOOP"
21889,"05014","KINGSLAND AV"
21890,"01940","CAMPBELL ST"
21891,"03101","MADERA AV"
21892,"03316","PIERSON ST"
21893,"05208","CAMDEN ST"
21894,"05230","CAMDEN ST"
21895,"03454","MORCOM AV"
21896,"03366","BIRDSALL AV"
21897,"03400","BIRDSALL AV"
21898,"04758","MELDON AV"
21899,"03254","KNOWLAND AV"
21900,"03126","HERRIOT AV"
21901,"03220","HERRIOT AV"
21902,"00010","KINGSLAND PL"
21903,"02806","BEST AV"
21904,"04812","WALNUT ST"
21905,"04850","ALLENDALE AV"
21906,"04722","ALLENDALE AV"
21907,"04718","VIRGINIA AV"
21908,"04444","PENNIMAN AV"
21909,"04614","VIRGINIA AV"
21910,"04514","VIRGINIA AV"
21911,"04414","VIRGINIA AV"
21912,"04600","PENNIMAN AV"
21913,"04336","VIRGINIA AV"
21914,"03000","COURTLAND AV"
21915,"02926","COURTLAND AV"
21916,"03018","COURTLAND AV"
21917,"03132","COURTLAND AV"
21918,"02900","KINGSLAND AV"
21919,"02900","BEST AV"
21920,"02800","KINGSLAND AV"
21921,"02818","KINGSLAND AV"
21922,"02900","MAXWELL AV"
21923,"03018","MAXWELL AV"
21924,"03030","RAWSON ST"
21925,"03000","RAWSON ST"
21926,"02906","RAWSON ST"
21927,"03124","BIRDSALL AV"
21928,"03014","MADERA AV"
21929,"05022","CAMDEN ST"
21930,"05134","CAMDEN ST"
21931,"03300","SIMMONS ST"
21932,"00000","MACARTHUR BLVD"
21933,"03358","BIRDSALL AV"
21934,"03450","MORCOM AV"
21935,"02730","BEST AV"
21936,"02654","BEST AV"
21937,"02718","MONTICELLO AV"
21938,"04854","WALNUT ST"
21939,"04830","WALNUT ST"
21940,"04748","WALNUT ST"
21941,"04844","ALLENDALE AV"
21942,"04746","ALLENDALE AV"
21943,"04634","ALLENDALE AV"
21944,"01250","10TH ST"
21945,"03218","KINGSLAND AV"
21946,"03160","KINGSLAND AV"
21947,"03372","BIRDSALL AV"
21948,"03422","BIRDSALL AV"
21949,"03150","HERRIOT AV"
21950,"03100","HERRIOT AV"
21951,"03234","HERRIOT AV"
21952,"03112","COURTLAND AV"
21953,"04738","VIRGINIA AV"
21954,"04546","VIRGINIA AV"
21955,"04500","VIRGINIA AV"
21956,"04426","VIRGINIA AV"
21957,"04400","VIRGINIA AV"
21958,"04514","PENNIMAN AV"
21959,"04426","PENNIMAN AV"
21960,"04406","PENNIMAN AV"
21961,"03171","MADERA AV"
21962,"03255","MADERA AV"
21963,"03293","MADERA AV"
21964,"03401","MADERA AV"
21965,"03407","PIERSON ST"
21966,"03301","BIRDSALL AV"
21967,"03281","BIRDSALL AV"
21968,"03163","BIRDSALL AV"
21969,"03117","BIRDSALL AV"
21970,"03087","BIRDSALL AV"
21971,"03007","MORCOM AV"
21972,"03201","MORCOM AV"
21973,"03315","MORCOM AV"
21974,"03375","MORCOM AV"
21975,"03427","MORCOM AV"
21976,"03522","MORCOM AV"
21977,"04623","CAMDEN ST"
21978,"04525","CAMDEN ST"
21979,"03285","KNOWLAND AV"
21980,"03267","KNOWLAND AV"
