OBJECTID,TYPE,STREET ADDRESS,CITY/STATE
8199,Street Lights,285 LEE ST,"Oakland, CA"
8200,Street Lights,333 LENOX AV,"Oakland, CA"
8201,Street Lights,345 PERKINS ST,"Oakland, CA"
8202,Street Lights,395 STATEN AV,"Oakland, CA"
8203,Street Lights,373 STATEN AV,"Oakland, CA"
8204,Street Lights,365 PERKINS ST,"Oakland, CA"
8205,Street Lights,353 BELLEVUE AV,"Oakland, CA"
8206,Street Lights,375 BELLEVUE AV,"Oakland, CA"
8207,Street Lights,385 BELLEVUE AV,"Oakland, CA"
8208,Street Lights,351 PALM AV,"Oakland, CA"
8209,Street Lights,361 PALM AV,"Oakland, CA"
8210,Street Lights,259 LEE ST,"Oakland, CA"
8211,Street Lights,245 LEE ST,"Oakland, CA"
8212,Street Lights,265 ADAMS ST,"Oakland, CA"
8213,Street Lights,303 ADAMS ST,"Oakland, CA"
8214,Street Lights,327 ADAMS ST,"Oakland, CA"
8215,Street Lights,301 PERKINS ST,"Oakland, CA"
8216,Street Lights,267 PERKINS ST,"Oakland, CA"
8217,Street Lights,433 ADAMS ST,"Oakland, CA"
8218,Street Lights,403 ADAMS ST,"Oakland, CA"
8219,Street Lights,385 ADAMS ST,"Oakland, CA"
8220,Street Lights,369 ADAMS ST,"Oakland, CA"
8221,Street Lights,249 PERKINS ST,"Oakland, CA"
8222,Street Lights,381 VERNON ST,"Oakland, CA"
8223,Street Lights,175 PERKINS ST,"Oakland, CA"
8224,Street Lights,361 VERNON ST,"Oakland, CA"
8225,Street Lights,201 PERKINS ST,"Oakland, CA"
8226,Street Lights,265 VERNON ST,"Oakland, CA"
8227,Street Lights,97 VERNON ST,"Oakland, CA"
8228,Street Lights,77 VERNON ST,"Oakland, CA"
8229,Street Lights,59 VERNON ST,"Oakland, CA"
8230,Street Lights,2750 VALDEZ ST,"Oakland, CA"
8231,Street Lights,258 28TH ST,"Oakland, CA"
8232,Street Lights,95 HAMILTON PL,"Oakland, CA"
8233,Street Lights,37 HAMILTON PL,"Oakland, CA"
8234,Street Lights,108 FAIRMOUNT AV,"Oakland, CA"
8235,Street Lights,112 FAIRMOUNT AV,"Oakland, CA"
8236,Street Lights,2831 HARRISON ST,"Oakland, CA"
8237,Street Lights,2801 HARRISON ST,"Oakland, CA"
8238,Street Lights,2727 HARRISON ST,"Oakland, CA"
8239,Street Lights,2719 HARRISON ST,"Oakland, CA"
8240,Street Lights,2525 HARRISON ST,"Oakland, CA"
8241,Street Lights,2591 HARRISON ST,"Oakland, CA"
8242,Street Lights,2641 HARRISON ST,"Oakland, CA"
8243,Street Lights,2691 HARRISON ST,"Oakland, CA"
8244,Street Lights,205 OAKLAND AV,"Oakland, CA"
8245,Street Lights,105 HAMILTON PL,"Oakland, CA"
8246,Street Lights,69 HAMILTON PL,"Oakland, CA"
8247,Street Lights,2760 VALDEZ ST,"Oakland, CA"
8248,Street Lights,2740 VALDEZ ST,"Oakland, CA"
8249,Street Lights,190 VERNON TER,"Oakland, CA"
8250,Street Lights,182 VERNON TER,"Oakland, CA"
8251,Street Lights,170 VERNON TER,"Oakland, CA"
8252,Street Lights,171 MONTECITO AV,"Oakland, CA"
8253,Street Lights,211 MONTECITO AV,"Oakland, CA"
8254,Street Lights,251 ADAMS ST,"Oakland, CA"
8255,Street Lights,273 ADAMS ST,"Oakland, CA"
8256,Street Lights,291 ADAMS ST,"Oakland, CA"
8257,Street Lights,351 ADAMS ST,"Oakland, CA"
8258,Street Lights,381 ADAMS ST,"Oakland, CA"
8259,Street Lights,393 ADAMS ST,"Oakland, CA"
8260,Street Lights,415 ADAMS ST,"Oakland, CA"
8261,Street Lights,265 LENOX AV,"Oakland, CA"
8262,Street Lights,273 LENOX AV,"Oakland, CA"
8263,Street Lights,,"Oakland, CA"
8264,Street Lights,,"Oakland, CA"
8265,Street Lights,,"Oakland, CA"
8266,Street Lights,,"Oakland, CA"
8267,Street Lights,,"Oakland, CA"
8268,Street Lights,,"Oakland, CA"
8269,Street Lights,,"Oakland, CA"
8270,Street Lights,,"Oakland, CA"
8271,Street Lights,,"Oakland, CA"
8272,Street Lights,,"Oakland, CA"
8273,Street Lights,,"Oakland, CA"
8274,Street Lights,,"Oakland, CA"
8275,Street Lights,,"Oakland, CA"
8276,Street Lights,,"Oakland, CA"
8277,Street Lights,,"Oakland, CA"
8278,Street Lights,,"Oakland, CA"
8279,Street Lights,,"Oakland, CA"
8280,Street Lights,,"Oakland, CA"
8281,Street Lights,,"Oakland, CA"
8282,Street Lights,,"Oakland, CA"
8283,Street Lights,,"Oakland, CA"
8284,Street Lights,,"Oakland, CA"
8285,Street Lights,,"Oakland, CA"
8286,Street Lights,,"Oakland, CA"
8287,Street Lights,,"Oakland, CA"
8288,Street Lights,,"Oakland, CA"
8289,Street Lights,,"Oakland, CA"
8290,Street Lights,,"Oakland, CA"
8291,Street Lights,,"Oakland, CA"
8292,Street Lights,,"Oakland, CA"
8293,Street Lights,,"Oakland, CA"
8294,Street Lights,,"Oakland, CA"
8295,Street Lights,,"Oakland, CA"
8296,Street Lights,,"Oakland, CA"
8297,Street Lights,,"Oakland, CA"
8298,Street Lights,,"Oakland, CA"
8299,Street Lights,,"Oakland, CA"
8300,Street Lights,,"Oakland, CA"
8301,Street Lights,,"Oakland, CA"
8302,Street Lights,,"Oakland, CA"
8303,Street Lights,,"Oakland, CA"
8304,Street Lights,,"Oakland, CA"
8305,Street Lights,,"Oakland, CA"
8306,Street Lights,,"Oakland, CA"
8307,Street Lights,,"Oakland, CA"
8308,Street Lights,,"Oakland, CA"
8309,Street Lights,,"Oakland, CA"
8310,Street Lights,,"Oakland, CA"
8311,Street Lights,,"Oakland, CA"
8312,Street Lights,,"Oakland, CA"
8313,Street Lights,,"Oakland, CA"
8314,Street Lights,,"Oakland, CA"
8315,Street Lights,,"Oakland, CA"
8316,Street Lights,,"Oakland, CA"
8317,Street Lights,,"Oakland, CA"
8318,Street Lights,,"Oakland, CA"
8319,Street Lights,379 STATEN AV,"Oakland, CA"
8320,Street Lights,355 STATEN AV,"Oakland, CA"
8321,Street Lights,311 PALM AV,"Oakland, CA"
8322,Street Lights,372 PALM AV,"Oakland, CA"
8323,Street Lights,261 LEE ST,"Oakland, CA"
8324,Street Lights,279 LEE ST,"Oakland, CA"
8325,Street Lights,369 BELLEVUE AV,"Oakland, CA"
8326,Street Lights,351 VERNON ST,"Oakland, CA"
8327,Street Lights,371 VERNON ST,"Oakland, CA"
8328,Street Lights,281 PARK VIEW TER,"Oakland, CA"
8329,Street Lights,313 LENOX AV,"Oakland, CA"
8330,Street Lights,293 LENOX AV,"Oakland, CA"
8331,Street Lights,375 PERKINS ST,"Oakland, CA"
8332,Street Lights,251 PERKINS ST,"Oakland, CA"
8333,Street Lights,345 ADAMS ST,"Oakland, CA"
8334,Street Lights,245 PERKINS ST,"Oakland, CA"
8335,Street Lights,191 PERKINS ST,"Oakland, CA"
8336,Street Lights,340 VERNON ST,"Oakland, CA"
8337,Street Lights,110 FAIRMOUNT AV,"Oakland, CA"
8338,Street Lights,275 VERNON ST,"Oakland, CA"
8339,Street Lights,257 VERNON ST,"Oakland, CA"
8340,Street Lights,85 VERNON ST,"Oakland, CA"
8341,Street Lights,81 VERNON ST,"Oakland, CA"
8342,Street Lights,207 GRAND AV,"Oakland, CA"
8343,Street Lights,209 GRAND AV,"Oakland, CA"
8344,Street Lights,331 VERNON ST,"Oakland, CA"
8345,Street Lights,305 VERNON ST,"Oakland, CA"
8346,Street Lights,287 VERNON ST,"Oakland, CA"
8347,Street Lights,208 GRAND AV,"Oakland, CA"
8348,Street Lights,206 GRAND AV,"Oakland, CA"
8349,Street Lights,49 VERNON ST,"Oakland, CA"
8350,Street Lights,206 ORANGE ST,"Oakland, CA"
8351,Street Lights,223 ORANGE ST,"Oakland, CA"
8352,Street Lights,298 JAYNE AV,"Oakland, CA"
8353,Street Lights,284 PERKINS ST,"Oakland, CA"
8354,Street Lights,298 PERKINS ST,"Oakland, CA"
8355,Street Lights,302 PERKINS ST,"Oakland, CA"
8356,Street Lights,340 VAN BUREN AV,"Oakland, CA"
8357,Street Lights,298 LEE ST,"Oakland, CA"
8358,Street Lights,290 VAN BUREN AV,"Oakland, CA"
8359,Street Lights,2350 WAVERLY ST,"Oakland, CA"
8360,Street Lights,300 WARWICK AV,"Oakland, CA"
8361,Street Lights,318 WARWICK AV,"Oakland, CA"
8362,Street Lights,340 WARWICK AV,"Oakland, CA"
8363,Street Lights,280 JAYNE AV,"Oakland, CA"
8364,Street Lights,362 JAYNE AV,"Oakland, CA"
8365,Street Lights,398 JAYNE AV,"Oakland, CA"
8366,Street Lights,280 EUCLID AV,"Oakland, CA"
8367,Street Lights,266 EUCLID AV,"Oakland, CA"
8368,Street Lights,238 OAKLAND AV,"Oakland, CA"
8369,Street Lights,204 OAKLAND AV,"Oakland, CA"
8370,Street Lights,222 OAKLAND AV,"Oakland, CA"
8371,Street Lights,248 OAKLAND AV,"Oakland, CA"
8372,Street Lights,233 ORANGE ST,"Oakland, CA"
8373,Street Lights,215 ORANGE ST,"Oakland, CA"
8374,Street Lights,182 ORANGE ST,"Oakland, CA"
8375,Street Lights,170 ORANGE ST,"Oakland, CA"
8376,Street Lights,2716 HARRISON ST,"Oakland, CA"
8377,Street Lights,2662 HARRISON ST,"Oakland, CA"
8378,Street Lights,2820 HARRISON ST,"Oakland, CA"
8379,Street Lights,112 HAMILTON PL,"Oakland, CA"
8380,Street Lights,291 28TH ST,"Oakland, CA"
8381,Street Lights,2624 HARRISON ST,"Oakland, CA"
8382,Street Lights,2551 HARRISON ST,"Oakland, CA"
8383,Street Lights,363 ORANGE ST,"Oakland, CA"
8384,Street Lights,258 EUCLID AV,"Oakland, CA"
8385,Street Lights,272 EUCLID AV,"Oakland, CA"
8386,Street Lights,294 PERKINS ST,"Oakland, CA"
8387,Street Lights,280 PERKINS ST,"Oakland, CA"
8388,Street Lights,364 WARWICK AV,"Oakland, CA"
8389,Street Lights,328 WARWICK AV,"Oakland, CA"
8390,Street Lights,308 WARWICK AV,"Oakland, CA"
8391,Street Lights,394 JAYNE AV,"Oakland, CA"
8392,Street Lights,380 JAYNE AV,"Oakland, CA"
8393,Street Lights,366 JAYNE AV,"Oakland, CA"
8394,Street Lights,294 JAYNE AV,"Oakland, CA"
8395,Street Lights,290 JAYNE AV,"Oakland, CA"
8396,Street Lights,268 JAYNE AV,"Oakland, CA"
8397,Street Lights,322 PERKINS ST,"Oakland, CA"
8398,Street Lights,380 PALM AV,"Oakland, CA"
8399,Street Lights,312 VAN BUREN AV,"Oakland, CA"
8400,Street Lights,330 VAN BUREN AV,"Oakland, CA"
8401,Street Lights,312 LEE ST,"Oakland, CA"
8402,Street Lights,302 VAN BUREN AV,"Oakland, CA"
8403,Street Lights,402 LEE ST,"Oakland, CA"
8404,Street Lights,270 VAN BUREN AV,"Oakland, CA"
8405,Street Lights,282 VAN BUREN AV,"Oakland, CA"
8406,Street Lights,10 BAY PL,"Oakland, CA"
8407,Street Lights,201 GRAND AV,"Oakland, CA"
8408,Street Lights,200 GRAND AV,"Oakland, CA"
8409,Street Lights,190 GRAND AV,"Oakland, CA"
8410,Street Lights,210 23RD ST,"Oakland, CA"
8411,Street Lights,2330 WAVERLY ST,"Oakland, CA"
8412,Street Lights,2344 WAVERLY ST,"Oakland, CA"
8413,Street Lights,6140 BROADWAY TER,"Oakland, CA"
8414,Street Lights,3420 LAKESHORE AV,"Oakland, CA"
8415,Street Lights,410 LAKE PARK,"Oakland, CA"
8416,Street Lights,3206 GRAND AV,"Oakland, CA"
8417,Street Lights,3216 GRAND AV,"Oakland, CA"
8418,Street Lights,3234 GRAND AV,"Oakland, CA"
8419,Street Lights,3250 GRAND AV,"Oakland, CA"
8420,Street Lights,3308 GRAND AV,"Oakland, CA"
8421,Street Lights,3326 GRAND AV,"Oakland, CA"
8422,Street Lights,3201 GRAND AV,"Oakland, CA"
8423,Street Lights,3219 GRAND AV,"Oakland, CA"
8424,Street Lights,3241 GRAND AV,"Oakland, CA"
8425,Street Lights,3309 GRAND AV,"Oakland, CA"
8426,Street Lights,3335 GRAND AV,"Oakland, CA"
8427,Street Lights,3353 GRAND AV,"Oakland, CA"
8428,Street Lights,3350 GRAND AV,"Oakland, CA"
8429,Street Lights,3360 GRAND AV,"Oakland, CA"
8430,Street Lights,3420 GRAND AV,"Oakland, CA"
8431,Street Lights,3401 GRAND AV,"Oakland, CA"
8432,Street Lights,3510 GRAND AV,"Oakland, CA"
8433,Street Lights,3673 GRAND AV,"Oakland, CA"
8434,Street Lights,3629 GRAND AV,"Oakland, CA"
8435,Street Lights,3601 GRAND AV,"Oakland, CA"
8436,Street Lights,3402 LAKESHORE AV,"Oakland, CA"
8437,Street Lights,3410 LAKESHORE AV,"Oakland, CA"
8438,Street Lights,3329 LAKESHORE AV,"Oakland, CA"
8439,Street Lights,3343 LAKESHORE AV,"Oakland, CA"
8440,Street Lights,3401 LAKESHORE AV,"Oakland, CA"
8441,Street Lights,3417 LAKESHORE AV,"Oakland, CA"
8442,Street Lights,3437 LAKESHORE AV,"Oakland, CA"
8443,Street Lights,3560 GRAND AV,"Oakland, CA"
8444,Street Lights,3608 GRAND AV,"Oakland, CA"
8445,Street Lights,3640 GRAND AV,"Oakland, CA"
8446,Street Lights,3654 GRAND AV,"Oakland, CA"
8447,Street Lights,3645 GRAND AV,"Oakland, CA"
8448,Street Lights,255 MACARTHUR BLVD,"Oakland, CA"
8449,Street Lights,259 MACARTHUR BLVD,"Oakland, CA"
8450,Street Lights,273 MACARTHUR BLVD,"Oakland, CA"
8451,Street Lights,281 MACARTHUR BLVD,"Oakland, CA"
8452,Street Lights,303 MACARTHUR BLVD,"Oakland, CA"
8453,Street Lights,309 MACARTHUR BLVD,"Oakland, CA"
8454,Street Lights,327 MACARTHUR BLVD,"Oakland, CA"
8455,Street Lights,345 MACARTHUR BLVD,"Oakland, CA"
8456,Street Lights,361 MACARTHUR BLVD,"Oakland, CA"
8457,Street Lights,383 MACARTHUR BLVD,"Oakland, CA"
8458,Street Lights,381 MACARTHUR BLVD,"Oakland, CA"
8459,Street Lights,333 MACARTHUR BLVD,"Oakland, CA"
8460,Street Lights,351 MACARTHUR BLVD,"Oakland, CA"
8461,Street Lights,395 MACARTHUR BLVD,"Oakland, CA"
8462,Street Lights,385 MACARTHUR BLVD,"Oakland, CA"
8463,Street Lights,3191 GRAND AV,"Oakland, CA"
8464,Street Lights,3181 GRAND AV,"Oakland, CA"
8465,Street Lights,411 LAKE PARK,"Oakland, CA"
8466,Street Lights,479 LAKE PARK,"Oakland, CA"
8467,Street Lights,3253 GRAND AV,"Oakland, CA"
8468,Street Lights,411 SANTA CLARA AV,"Oakland, CA"
8469,Street Lights,401 SANTA CLARA AV,"Oakland, CA"
8470,Street Lights,377 SANTA CLARA AV,"Oakland, CA"
8471,Street Lights,365 SANTA CLARA AV,"Oakland, CA"
8472,Street Lights,361 SANTA CLARA AV,"Oakland, CA"
8473,Street Lights,357 SANTA CLARA AV,"Oakland, CA"
8474,Street Lights,348 SANTA CLARA AV,"Oakland, CA"
8475,Street Lights,479 CRESCENT ST,"Oakland, CA"
8476,Street Lights,499 CRESCENT ST,"Oakland, CA"
8477,Street Lights,345 SANTA CLARA AV,"Oakland, CA"
8478,Street Lights,327 SANTA CLARA AV,"Oakland, CA"
8479,Street Lights,319 SANTA CLARA AV,"Oakland, CA"
8480,Street Lights,301 SANTA CLARA AV,"Oakland, CA"
8481,Street Lights,477 JEAN ST,"Oakland, CA"
8482,Street Lights,299 SANTA CLARA AV,"Oakland, CA"
8483,Street Lights,449 VALLE VISTA AV,"Oakland, CA"
8484,Street Lights,3421 GRAND AV,"Oakland, CA"
8485,Street Lights,3501 GRAND AV,"Oakland, CA"
8486,Street Lights,3521 GRAND AV,"Oakland, CA"
8487,Street Lights,455 MANDANA BLVD,"Oakland, CA"
8488,Street Lights,849 DAVIDSON WY,"Oakland, CA"
8489,Street Lights,587 VALLE VISTA AV,"Oakland, CA"
8490,Street Lights,585 VALLE VISTA AV,"Oakland, CA"
8491,Street Lights,455 WELDON AV,"Oakland, CA"
8492,Street Lights,465 WELDON AV,"Oakland, CA"
8493,Street Lights,485 WELDON AV,"Oakland, CA"
8494,Street Lights,895 WALKER AV,"Oakland, CA"
8495,Street Lights,859 WARFIELD AV,"Oakland, CA"
8496,Street Lights,0 DAVIDSON WY,"Oakland, CA"
8497,Street Lights,585 MANDANA BLVD,"Oakland, CA"
8498,Street Lights,539 MANDANA BLVD,"Oakland, CA"
8499,Street Lights,525 MANDANA BLVD,"Oakland, CA"
8500,Street Lights,507 MANDANA BLVD,"Oakland, CA"
8501,Street Lights,471 MANDANA BLVD,"Oakland, CA"
8502,Street Lights,801 WARFIELD AV,"Oakland, CA"
8503,Street Lights,811 YORK ST,"Oakland, CA"
8504,Street Lights,3349 LAKESHORE AV,"Oakland, CA"
8505,Street Lights,3359 LAKESHORE AV,"Oakland, CA"
8506,Street Lights,777 RAND AV,"Oakland, CA"
8507,Street Lights,765 RAND AV,"Oakland, CA"
8508,Street Lights,751 RAND AV,"Oakland, CA"
8509,Street Lights,719 RAND AV,"Oakland, CA"
8510,Street Lights,713 RAND AV,"Oakland, CA"
8511,Street Lights,763 WARFIELD AV,"Oakland, CA"
8512,Street Lights,747 WARFIELD AV,"Oakland, CA"
8513,Street Lights,725 WARFIELD AV,"Oakland, CA"
8514,Street Lights,699 CHENEY AV,"Oakland, CA"
8515,Street Lights,485 CHENEY AV,"Oakland, CA"
8516,Street Lights,475 CHENEY AV,"Oakland, CA"
8517,Street Lights,3355 GRAND AV,"Oakland, CA"
8518,Street Lights,841 WARFIELD AV,"Oakland, CA"
8519,Street Lights,839 VERMONT ST,"Oakland, CA"
8520,Street Lights,821 VERMONT ST,"Oakland, CA"
8521,Street Lights,833 YORK ST,"Oakland, CA"
8522,Street Lights,865 YORK ST,"Oakland, CA"
8523,Street Lights,375 MACARTHUR BLVD,"Oakland, CA"
8524,Street Lights,524 VAN BUREN AV,"Oakland, CA"
8525,Street Lights,500 VAN BUREN AV,"Oakland, CA"
8526,Street Lights,464 VAN BUREN AV,"Oakland, CA"
8527,Street Lights,395 PALM AV,"Oakland, CA"
8528,Street Lights,475 WELDON AV,"Oakland, CA"
8529,Street Lights,495 JEAN ST,"Oakland, CA"
8530,Street Lights,491 CRESCENT ST,"Oakland, CA"
8531,Street Lights,660 20TH ST,"Oakland, CA"
8532,Street Lights,709 RAND AV,"Oakland, CA"
8533,Street Lights,733 RAND AV,"Oakland, CA"
8534,Street Lights,591 MANDANA BLVD,"Oakland, CA"
8535,Street Lights,761 RAND AV,"Oakland, CA"
8536,Street Lights,545 MANDANA BLVD,"Oakland, CA"
8537,Street Lights,535 MANDANA BLVD,"Oakland, CA"
8538,Street Lights,491 MANDANA BLVD,"Oakland, CA"
8539,Street Lights,755 WARFIELD AV,"Oakland, CA"
8540,Street Lights,737 WARFIELD AV,"Oakland, CA"
8541,Street Lights,819 WARFIELD AV,"Oakland, CA"
8542,Street Lights,889 WARFIELD AV,"Oakland, CA"
8543,Street Lights,907 WARFIELD AV,"Oakland, CA"
8544,Street Lights,801 VERMONT ST,"Oakland, CA"
8545,Street Lights,825 VERMONT ST,"Oakland, CA"
8546,Street Lights,859 VERMONT ST,"Oakland, CA"
8547,Street Lights,881 YORK ST,"Oakland, CA"
8548,Street Lights,512 VAN BUREN AV,"Oakland, CA"
8549,Street Lights,400 ADAMS ST,"Oakland, CA"
8550,Street Lights,415 MACARTHUR BLVD,"Oakland, CA"
8551,Street Lights,901 YORK ST,"Oakland, CA"
8552,Street Lights,478 LAKE PARK,"Oakland, CA"
8553,Street Lights,824 ERIE ST,"Oakland, CA"
8554,Street Lights,386 EUCLID AV,"Oakland, CA"
8555,Street Lights,366 EUCLID AV,"Oakland, CA"
8556,Street Lights,360 EUCLID AV,"Oakland, CA"
8557,Street Lights,320 EUCLID AV,"Oakland, CA"
8558,Street Lights,298 EUCLID AV,"Oakland, CA"
8559,Street Lights,800 ERIE ST,"Oakland, CA"
8560,Street Lights,840 ERIE ST,"Oakland, CA"
8561,Street Lights,924 VERMONT ST,"Oakland, CA"
8562,Street Lights,510 PRINCE ST,"Oakland, CA"
8563,Street Lights,520 GLENVIEW AV,"Oakland, CA"
8564,Street Lights,558 GLENVIEW AV,"Oakland, CA"
8565,Street Lights,502 WICKSON AV,"Oakland, CA"
8566,Street Lights,482 WICKSON AV,"Oakland, CA"
8567,Street Lights,538 MIRA VISTA AV,"Oakland, CA"
8568,Street Lights,506 MIRA VISTA AV,"Oakland, CA"
8569,Street Lights,910 WALKER AV,"Oakland, CA"
8570,Street Lights,868 WALKER AV,"Oakland, CA"
8571,Street Lights,834 WALKER AV,"Oakland, CA"
8572,Street Lights,800 WALKER AV,"Oakland, CA"
8573,Street Lights,558 VALLE VISTA AV,"Oakland, CA"
8574,Street Lights,0 VALLE VISTA AV,"Oakland, CA"
8575,Street Lights,764 WALKER AV,"Oakland, CA"
8576,Street Lights,726 WALKER AV,"Oakland, CA"
8577,Street Lights,706 WALKER AV,"Oakland, CA"
8578,Street Lights,466 CRESCENT ST,"Oakland, CA"
8579,Street Lights,472 JEAN ST,"Oakland, CA"
8580,Street Lights,490 PRINCE ST,"Oakland, CA"
8581,Street Lights,508 WICKSON AV,"Oakland, CA"
8582,Street Lights,494 WICKSON AV,"Oakland, CA"
8583,Street Lights,3354 GRAND AV,"Oakland, CA"
8584,Street Lights,538 GLENVIEW AV,"Oakland, CA"
8585,Street Lights,504 GLENVIEW AV,"Oakland, CA"
8586,Street Lights,714 WALKER AV,"Oakland, CA"
8587,Street Lights,720 WALKER AV,"Oakland, CA"
8588,Street Lights,742 WALKER AV,"Oakland, CA"
8589,Street Lights,768 WALKER AV,"Oakland, CA"
8590,Street Lights,3360 LAKESHORE AV,"Oakland, CA"
8591,Street Lights,822 WALKER AV,"Oakland, CA"
8592,Street Lights,498 PRINCE ST,"Oakland, CA"
8593,Street Lights,476 PRINCE ST,"Oakland, CA"
8594,Street Lights,906 VERMONT ST,"Oakland, CA"
8595,Street Lights,954 VERMONT ST,"Oakland, CA"
8596,Street Lights,854 WALKER AV,"Oakland, CA"
8597,Street Lights,876 WALKER AV,"Oakland, CA"
8598,Street Lights,898 WALKER AV,"Oakland, CA"
8599,Street Lights,546 VALLE VISTA AV,"Oakland, CA"
8600,Street Lights,508 VALLE VISTA AV,"Oakland, CA"
8601,Street Lights,566 VALLE VISTA AV,"Oakland, CA"
8602,Street Lights,530 MIRA VISTA AV,"Oakland, CA"
8603,Street Lights,401 MANDANA BLVD,"Oakland, CA"
8604,Street Lights,3500 GRAND AV,"Oakland, CA"
8605,Street Lights,468 ELWOOD AV,"Oakland, CA"
8606,Street Lights,452 ELWOOD AV,"Oakland, CA"
8607,Street Lights,460 ELWOOD AV,"Oakland, CA"
8608,Street Lights,435 VALLE VISTA AV,"Oakland, CA"
8609,Street Lights,448 ELWOOD AV,"Oakland, CA"
8610,Street Lights,430 ELWOOD AV,"Oakland, CA"
8611,Street Lights,402 ELWOOD AV,"Oakland, CA"
8612,Street Lights,338 ELWOOD AV,"Oakland, CA"
8613,Street Lights,328 ELWOOD AV,"Oakland, CA"
8614,Street Lights,312 ELWOOD AV,"Oakland, CA"
8615,Street Lights,300 ELWOOD AV,"Oakland, CA"
8616,Street Lights,466 JEAN ST,"Oakland, CA"
8617,Street Lights,480 CRESCENT ST,"Oakland, CA"
8618,Street Lights,480 SANTA CLARA AV,"Oakland, CA"
8619,Street Lights,3268 GRAND AV,"Oakland, CA"
8620,Street Lights,3190 GRAND AV,"Oakland, CA"
8621,Street Lights,3180 GRAND AV,"Oakland, CA"
8622,Street Lights,398 EUCLID AV,"Oakland, CA"
8623,Street Lights,372 EUCLID AV,"Oakland, CA"
8624,Street Lights,362 EUCLID AV,"Oakland, CA"
8625,Street Lights,336 EUCLID AV,"Oakland, CA"
8626,Street Lights,306 EUCLID AV,"Oakland, CA"
8627,Street Lights,250 MACARTHUR BLVD,"Oakland, CA"
8628,Street Lights,530 CHETWOOD ST,"Oakland, CA"
8629,Street Lights,394 EUCLID AV,"Oakland, CA"
8630,Street Lights,980 VERMONT ST,"Oakland, CA"
8631,Street Lights,823 MANDANA BLVD,"Oakland, CA"
8632,Street Lights,809 MANDANA BLVD,"Oakland, CA"
8633,Street Lights,801 MANDANA BLVD,"Oakland, CA"
8634,Street Lights,797 MANDANA BLVD,"Oakland, CA"
8635,Street Lights,791 MANDANA BLVD,"Oakland, CA"
8636,Street Lights,779 MANDANA BLVD,"Oakland, CA"
8637,Street Lights,818 MANDANA BLVD,"Oakland, CA"
8638,Street Lights,806 MANDANA BLVD,"Oakland, CA"
8639,Street Lights,800 MANDANA BLVD,"Oakland, CA"
8640,Street Lights,790 MANDANA BLVD,"Oakland, CA"
8641,Street Lights,776 MANDANA BLVD,"Oakland, CA"
8642,Street Lights,770 MANDANA BLVD,"Oakland, CA"
8643,Street Lights,762 MANDANA BLVD,"Oakland, CA"
8644,Street Lights,638 MANDANA BLVD,"Oakland, CA"
8645,Street Lights,601 MANDANA BLVD,"Oakland, CA"
8646,Street Lights,603 MANDANA BLVD,"Oakland, CA"
8647,Street Lights,515 WELDON AV,"Oakland, CA"
8648,Street Lights,501 WELDON AV,"Oakland, CA"
8649,Street Lights,969 WARFIELD AV,"Oakland, CA"
8650,Street Lights,1015 WARFIELD AV,"Oakland, CA"
8651,Street Lights,533 FAIRBANKS AV,"Oakland, CA"
8652,Street Lights,545 FAIRBANKS AV,"Oakland, CA"
8653,Street Lights,529 ROSAL AV,"Oakland, CA"
8654,Street Lights,527 WELDON AV,"Oakland, CA"
8655,Street Lights,915 YORK ST,"Oakland, CA"
8656,Street Lights,573 WELDON AV,"Oakland, CA"
8657,Street Lights,927 WARFIELD AV,"Oakland, CA"
8658,Street Lights,560 KENMORE AV,"Oakland, CA"
8659,Street Lights,553 ROSAL AV,"Oakland, CA"
8660,Street Lights,3787 LAKESHORE AV,"Oakland, CA"
8661,Street Lights,3773 LAKESHORE AV,"Oakland, CA"
8662,Street Lights,3751 LAKESHORE AV,"Oakland, CA"
8663,Street Lights,3727 LAKESHORE AV,"Oakland, CA"
8664,Street Lights,3715 LAKESHORE AV,"Oakland, CA"
8665,Street Lights,3623 LAKESHORE AV,"Oakland, CA"
8666,Street Lights,3601 LAKESHORE AV,"Oakland, CA"
8667,Street Lights,583 WELDON AV,"Oakland, CA"
8668,Street Lights,3501 LAKESHORE AV,"Oakland, CA"
8669,Street Lights,3525 LAKESHORE AV,"Oakland, CA"
8670,Street Lights,3535 LAKESHORE AV,"Oakland, CA"
8671,Street Lights,3567 LAKESHORE AV,"Oakland, CA"
8672,Street Lights,601 SANTA RAY AV,"Oakland, CA"
8673,Street Lights,615 SANTA RAY AV,"Oakland, CA"
8674,Street Lights,627 SANTA RAY AV,"Oakland, CA"
8675,Street Lights,640 CALMAR AV,"Oakland, CA"
8676,Street Lights,622 CALMAR AV,"Oakland, CA"
8677,Street Lights,571 SANTA RAY AV,"Oakland, CA"
8678,Street Lights,3635 BALFOUR AV,"Oakland, CA"
8679,Street Lights,697 CALMAR AV,"Oakland, CA"
8680,Street Lights,3725 BALFOUR AV,"Oakland, CA"
8681,Street Lights,736 CALMAR AV,"Oakland, CA"
